app_id,title,release_date,developer,publisher,genres,positive_ratings,negative_ratings,price
445720,Battle Islands: Commanders,2017-02-14,DR Studios,505 Games,Action;Free to Play;Strategy,366,388,0.0
439490,BLUE REVOLVER,2016-10-11,Stellar Circle,Stellar Circle,Action;Indie,233,2,10.99
294580,Freddi Fish and Luther's Water Worries,2014-05-01,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,Adventure;Casual,24,6,3.99
577120,Archipelago: Navigable VR Comic,2017-01-06,Walkie Entertainment,Walkie Entertainment,Casual;Indie,1,1,3.99
654020,Ben The Exorcist,2017-07-07,Wraith Studio,Wraith Studio,Action;Adventure;Indie,16,2,4.79
972740,KOBOLD: Chapter I,2018-11-14,anotherworld GmbH,anotherworld GmbH,Adventure,49,9,7.19
471270,Leave The Nest,2016-05-27,Kaio Interactive,Kaio Interactive,Action;Casual;Indie,8,2,1.99
235520,The White Laboratory,2019-03-28,Laboratory Systems,Laboratory Systems;Gamera Game,Indie;Strategy,120,34,7.19
678240,Destroyer: Invasion,2017-07-14,MFAFB Games LLC,MFAFB Games LLC,Action;Indie,10,7,0.79
739710,Monsterplants vs Bowling - Arcade Edition,2017-12-07,Payoff Technologies,Payoff Technologies,Action,1,0,3.99
779240,Conquer,2018-02-21,Wan Studio,Wan Studio,Action;Adventure;Indie,12,11,7.19
1009690,Saving Simon,2019-02-21,Lotus GamesTr,Lotus GamesTr,Casual;Indie;RPG,1,1,0.79
341540,TRIP Steam Edition,2015-06-19,Axel Shokk,Axel Shokk,Adventure;Casual;Indie;Simulation,123,133,3.99
377430,Who Is Mike - A Visual Novel,2015-09-29,Fervent,Afterthought Studios,Casual;Indie;RPG;Simulation,315,33,0.0
464490,The Afterglow of Grisaia,2016-07-19,Frontwing,Frontwing USA,Nudity;Violent;Adventure;Casual,55,3,5.99
822920,Ellen,2019-02-15,Red Mount Media Intl;Antarsoft,Red Mount Media Intl,Indie,13,2,7.19
765640,Change,2017-12-27,"Ryu Productions Co., Ltd","Ryu Productions Co., Ltd;Gamera Game",Casual;Indie,269,16,3.99
404630,One Hundred Ways,2015-10-23,Sunlight Games,Sunlight Games,Casual;Indie;Strategy,30,21,3.99
955400,Bonds,2018-11-01,DID Games,DID Games,Casual;Indie;Simulation,23,2,4.49
370310,Tompi Jones,2015-05-22,DreamsSoftGames,DreamsSoftGames,Action;Adventure;Casual;Indie,33,57,2.79
882910,BATTLE X,2018-09-13,"Naviworks Co.,Ltd.","Naviworks Co.,Ltd.",Action;Adventure;Massively Multiplayer;Simulation,9,9,15.49
770050,Castle Clamber,2018-04-12,Trederia,Trederia,Action;Indie,4,2,2.09
463040,Experience,2016-04-29,Hipix Studio,Dagestan Technology,Action;Casual;Indie,73,74,3.19
612790,INFINITI VR,2017-03-28,The Pulse,The Pulse,Free to Play,36,18,0.0
527890,Shop-n-Spree: Shopping Paradise,2016-09-12,ViquaSoft,Big Fish Games,Casual;Simulation,3,1,4.99
401250,Zulu Response,2017-06-12,Web Interactive Solutions,Web Interactive Solutions,Action;Indie;Simulation;Strategy,21,22,10.99
877820,LOOT BOX ACHIEVEMENT SIMULATOR,2018-07-25,DRUNKEN APES,DRUNKEN APES,Indie;Simulation,16,22,0.99
881250,Outer Space,2018-07-07,SharkGame,FYRG,Casual;Indie;Racing;Simulation,36,8,0.79
24410,Crusaders: Thy Kingdom Come,2009-10-08,NeocoreGames,Paradox Interactive,Strategy,13,11,6.99
849350,Realistic Illusion,2018-05-04,PanTrojan Studio,PanTrojan Studio,Adventure;Casual;Indie,3,1,0.79
563360,Market Tycoon,2017-05-11,Protection Games,Protection Games,Casual;Indie;RPG;Simulation;Strategy;Early Access,81,50,8.99
821670,Horse Farm,2018-07-17,Independent Arts Software;upjers,upjers,Casual;Free to Play;Simulation,38,54,0.0
992300,嗜血印 Bloody Spell,2019-01-15,艺龙游戏,艺龙游戏,Action;Adventure;Indie;RPG;Early Access,1042,257,15.49
808080,Ultimate Racing 2D,2018-05-24,Applimazing,Applimazing,Indie;Racing;Simulation;Sports,100,12,6.99
938070,LOGistICAL 2: Belgium,2018-09-21,Sacada,Sacada,Casual;Indie;Strategy,7,1,7.19
324800,Shadow Warrior 2,2016-10-13,Flying Wild Hog,Devolver Digital,Action;Adventure,10152,1406,34.99
841370,NBA 2K19,2018-09-06,Visual Concepts,2K,Simulation;Sports,3093,8080,39.99
873790,Freebot : Battle for FreeWeb,2018-06-18,SeedWall,SeedWall,Action;Indie,5,2,1.69
741490,Atlantis VR,2017-11-03,MMEU,Forever Entertainment S. A.,Casual;Simulation,18,27,1.69
853760,Space Armor 2,2018-05-24,Ophyer,Ophyer,Adventure;Indie;RPG,3,4,0.79
658790,Samurai Riot,2017-09-13,Wako Factory,Wako Factory,Action;Adventure;Indie,47,6,10.99
588890,Heroes of Arca,2017-02-16,IMPIRESOFT,IMPIRESOFT,Indie;RPG;Strategy,40,18,0.0
261700,Eryi's Action,2013-11-19,Xtal Sword,Xtal Sword,Action;Indie,1086,152,3.99
326190,Alchemy Mysteries: Prague Legends,2014-12-22,Jetdogs Studios,Jetdogs Studios,Adventure;Casual;Indie,775,231,1.59
798420,Professional Fishing,2018-11-30,MasterCode;Dueking,Ultimate Games S.A.,Action;Casual;Free to Play;Massively Multiplayer;Simulation;Sports,331,211,0.0
394360,Hearts of Iron IV,2016-06-06,Paradox Development Studio,Paradox Interactive,Simulation;Strategy,34711,5251,34.99
928690,覇県を握れ ～47都道府県大戦～,2018-11-22,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,Indie;Simulation;Strategy,4,0,30.99
981900,Kings' Cross,2018-11-27,Azorian;kron0s_alexey;Pavel_Balakin,Elina Faritovna Balakina,Casual;Indie;Strategy,2,1,2.09
381940,Trials on Tatooine,2016-07-18,ILMxLAB,ILMxLAB,Action,949,227,0.0
379640,Bloo Kid 2,2015-10-01,winterworks GmbH,winterworks GmbH,Action;Indie,210,16,2.89
726430,Creeping Terror,2017-10-31,Nikkatsu Corporation;mebius,Aksys Games,Adventure;Indie,14,6,6.19
474880,Second Coming,2019-04-08,Seen in a Dream;KLURA Design,Seen in a Dream,Adventure;Indie;RPG;Strategy,1,0,6.99
880610,Lets Beats,2018-07-23,JY Games,JY Games,Action;Casual;Indie,32,3,0.79
226960,Ironclad Tactics,2013-09-18,Zachtronics,Zachtronics,Casual;Indie;Strategy,381,170,10.99
621150,False Shelter,2017-04-19,Amaterasu Software,Amaterasu Software,RPG,13,8,0.79
713050,Vampires!,2017-10-06,For Kids,For Kids,Casual;Indie,90,24,1.69
921700,Crashphalt,2018-10-11,Cold Pressed Games,Cold Pressed Games,Indie,7,1,0.0
583060,The Cavern,2017-10-24,Space Paw Studios,Space Paw Studios,Action;Adventure;Casual;Indie;Strategy,6,6,10.99
996830,Rules of The Mafia: Trade & Blood,2019-04-19,Gamenesis,Gamenesis,Indie;Strategy;Early Access,1,23,5.79
399780,Expand,2015-09-30,Chris Johnson;Chris Larkin,Chris Johnson;Chris Larkin,Adventure;Indie,315,39,4.79
201070,Revelations 2012,2012-04-23,Dark Artz Entertainment,Dark Artz Entertainment,Action;Indie;Strategy,188,133,0.0
505290,Super Rock Blasters!,2017-01-17,QuadraTron Games,QuadraTron Games,Action;Indie,3,0,6.99
860890,Factory Town,2019-03-12,Erik Asmussen,Erik Asmussen,Simulation;Strategy;Early Access,548,73,15.49
758220,Osmorrow,2017-12-27,Night Apparatus,Night Apparatus,Action;Adventure;Indie;RPG,5,1,3.99
9980,The UnderGarden,2010-11-10,Artech Studios,Retroism,Casual,48,24,4.99
608530,TARTARUS,2017-11-21,Abyss Gameworks,Abyss Gameworks,Action;Adventure;Indie,92,80,15.99
670610,Swaps and Traps,2018-02-12,TeamTrap,TeamTrap,Action;Indie,65,1,6.19
976240,Spaceguy: Red Space,2018-12-05,Droid Riot,Droid Riot,Action;Indie,0,3,1.69
841200,Intelligence,2018-04-19,Laush Dmitriy Sergeevich,Laush Studio,Casual;Indie,3,1,2.09
509170,VRNinja,2016-09-14,OutOfBounds Software Solutions Inc,OutOfBounds Software Solutions Inc,Action;Casual;Indie;Simulation,7,8,6.99
589060,"Trapper Knight, Sharpshooter Princess",2017-04-10,desunoya,Sekai Project,RPG;Strategy,15,1,10.99
333880,Braveland Wizard,2014-12-04,Tortuga Team,Tortuga Team,Adventure;Casual;Indie;RPG;Strategy,200,73,4.99
283680,Astebreed: Definitive Edition,2014-05-30,Edelweiss,AGM PLAYISM,Action;Indie,1104,129,15.49
328430,Rex Nebular and the Cosmic Gender Bender,2014-10-17,"MicroProse Software, Inc.",Retroism;Nightdive Studios,Adventure,17,9,18.99
416590,Emily Wants To Play,2015-12-10,Shawn Hitchcock,SKH Apps,Action;Adventure;Casual;Indie;Simulation;Strategy,914,222,3.99
847790,Indentured Servant,2018-06-08,Saoi Games,Saoi Games,Indie;Simulation,10,0,0.0
865540,PLAYNE : The Meditation Game,2018-11-05,Vismaya,Vismaya,Casual;Indie;Simulation;Early Access,158,6,8.99
682270,Gender Bender,2017-09-04,Rhino Dev,Rhino Dev,Action;Indie,3,1,2.79
40950,Stronghold HD,2013-10-21,FireFly Studios,FireFly Studios,Simulation;Strategy,2992,199,3.49
708340,Shark Simulator,2017-11-22,Aerilon Studios,Aerilon Studios,Action;Casual;Indie;Simulation,108,28,0.0
283470,The Secret Of Hildegards,2014-03-27,Komar Games,Libredia,Casual,9,35,2.09
591950,Zpeciation: Tough Days (TD),2017-02-15,RepkaTechStudio,Freshtrax,Indie;Strategy,19,15,0.79
712660,YBit,2018-01-15,Facundo Balboa;Iván Piccione;Martín Díaz,Facundo Balboa,Adventure;Indie,6,2,1.69
966000,Detective Sherlock Pug - Hidden Object. Relaxing games,2019-02-01,Crisp App Studio,Crisp App Studio,Adventure;Casual;Indie,19,5,1.69
306480,Wildlife Park 2 - Crazy Zoo,2014-07-17,b-alive gmbh,b-alive gmbh,Casual;Indie;Simulation;Strategy,28,10,2.79
352760,Kaiju Panic,2015-10-09,Mechabit Ltd,Mechabit Ltd,Action;Indie;Strategy,22,6,7.19
729530,Legends of Talia: Arcadia,2017-10-27,Winged Cloud,Winged Cloud,Simulation,63,24,1.69
468800,Arkshot,2016-05-19,Code Avarice,Digerati Distribution,Action;Indie,94,26,3.99
357690,APT,2015-08-27,RIP Studios LLC,RIP Studios LLC,Action;Indie;Strategy,24,9,11.39
380020,Three Heroes,2015-09-16,Cats Who Play,Cats Who Play,Action;Adventure;Indie,606,267,1.59
833300,Fantasyland,2018-04-21,Apillo,Apillo,Action;Adventure;Indie;RPG;Strategy,3,23,6.19
346900,AdVenture Capitalist,2015-03-30,Hyper Hippo Games,Hyper Hippo Games,Casual;Free to Play;Indie,35093,4214,0.0
537450,ReCore: Definitive Edition,2018-09-14,Armature Studio;Comcept,Microsoft Studios,Action;Adventure,200,111,14.99
284830,Clockwork Tales: Of Glass and Ink,2014-04-24,Artifex Mundi,Artifex Mundi,Adventure;Casual,735,69,6.99
837900,Bitcoin Trader,2018-05-03,Zloy Krot Studio,Zloy Krot Studio,Casual;Indie;Simulation,11,20,2.07
60350,Glowfish,2011-09-30,MumboJumbo,MumboJumbo,Adventure;Casual;Indie,80,11,6.99
774711,The Best Of MagiCats,2018-03-22,Dreamz Studio,Dreamz Studio,Adventure;Indie,69,18,8.99
496190,Senza Peso,2016-10-11,Kite & Lightning,Kite & Lightning,Adventure;Casual,225,14,0.0
874640,The Life's Lane,2018-07-16,Life's Lane Studio,Life's Lane Studio,Adventure;Casual;Indie;Simulation,1,4,2.0
365060,Titanis,2015-06-08,Silver Goblet Games,Silver Goblet Games,Action;Adventure;Indie;RPG,12,4,3.99
913770,Toy Gun Office Simulator,2018-08-29,Wanana Games,Wanana Games,Action;Adventure;Casual;Indie;Simulation;Sports,2,1,3.99
786720,Eternal Man: Forest,2018-02-13,eProdigy,advocatus,Action;Adventure;Casual;Indie,5,3,0.79
675680,ShineG In The Zombies,2017-08-25,GaluluGame,GaluluGame,Action;Adventure;Casual;Indie;RPG;Strategy,178,41,1.59
959980,Click the Business,2018-10-25,Garnudo Games,Garnudo Games,Casual;Indie;Simulation,0,1,0.79
443860,Riptide GP: Renegade,2016-07-26,Vector Unit,Vector Unit,Racing,152,21,6.99
820380,Russian Prisoner VS Nazi Zombies,2018-03-21,"Nikita ""Ghost_RUS""",Ghost_RUS Games,Violent;Gore;Action;Adventure;Indie,8,13,0.79
1036490,Space Smash,2019-03-07,Moraes Studio,Moraes Studio,Action;Casual;Indie,6,0,0.79
548340,Abode,2016-12-01,Overflow,Overflow,Indie,228,15,6.99
98200,Frozen Synapse,2011-05-26,Mode 7,Mode 7,Indie;Strategy,1990,430,18.99
860200,Super B-Dino's adventures,2018-05-22,Nekyau Games,Nekyau,Action;Casual;Indie,1,1,0.79
655040,Deltaplan Simulator,2017-08-03,starmops,starmops,Action;Adventure;Indie;Simulation,12,6,3.99
748060,SchoolJump,2018-05-17,Vrai,Vrai,Casual,3,2,0.79
713310,Gambol,2018-03-27,Mike Pickering,Mike Pickering,Action;Indie,10,1,6.99
286320,Oknytt,2014-04-04,Nemoria Entertainment,Nemoria Entertainment,Adventure;Indie,393,32,3.99
390340,Umbrella Corps™/Biohazard Umbrella Corps™,2016-06-21,CAPCOM,CAPCOM,Action,633,1663,14.99
796090,Danse Macabre: Deadly Deception Collector's Edition,2018-02-14,Eipix Entertainment,Big Fish Games,Adventure;Casual,1,0,7.19
380000,MiniOne Racing,2015-07-01,Frogames,Frogames,Casual;Indie;Racing,16,11,3.99
858370,Mad Dagger 2,2018-05-18,vadimalexepta,vadimalexepta,Action;Adventure;Casual;Indie,15,24,0.79
15100,Assassin's Creed™: Director's Cut Edition,2008-04-09,Ubisoft Montreal,Ubisoft,Action;Adventure,5743,1162,8.59
539270,Mahjong,2017-02-20,Sanuk Games,Bigben Interactive,Casual,34,11,6.99
1032090,War of Power: The Last Fight,2019-02-26,indie_games_studio,indie_games_studio,Indie;Simulation;Strategy;Early Access,2,0,5.79
653100,Puzzle Bloc Invasion,2017-12-15,Colorful Games,Colorful Games,Action;Casual;Indie,1,0,2.24
388340,Super Hipster Lumberjack,2015-07-20,Day Dreamer Games,Day Dreamer Games,Indie,292,88,0.32
575830,rooMaze,2017-03-03,ChairKilling,Sometimes You,Action;Adventure;Indie;RPG,82,48,0.79
726760,Boy Next Door,2017-10-16,"Nikita ""Ghost_RUS""",Ghost_RUS Games,Nudity;Adventure;Casual;Indie,33,25,0.79
687360,Doodle Jamboree,2017-09-26,Mike Laraman,Mike Laraman,Indie,13,0,1.59
277700,On Rusty Trails,2016-06-13,Black Pants Studio,Black Pants Studio,Indie,139,14,9.99
753230,STAY,2018-05-16,Appnormals Team,PQube Limited,Adventure;Indie,240,102,9.29
675990,Questr,2017-10-27,Mutant Entertainment Studios,Mutant Entertainment Studios,Casual;Indie;RPG,13,4,2.09
723100,Orbital Racer,2017-12-14,Paweł Dywelski,Movie Games S.A.,Indie;Racing;Simulation,13,2,11.39
623550,Timen runner,2017-05-26,REX PEX GAMES,REX PEX GAMES,Casual;Indie,36,31,0.79
105800,PixelJunk™ Eden,2012-02-02,Q-Games Ltd.,Q-Games Ltd.,Action;Casual;Indie,558,140,6.99
520380,Camper Jumper Simulator,2017-01-02,No-Brain Studio,No-Brain Studio,Indie;Racing,20,27,1.99
337150,Sentinels of the Multiverse,2014-12-22,Handelabra Games Inc.,Handelabra Games Inc.,Indie;Strategy,644,103,6.99
292280,Spy Fox In: Cheese Chase,2014-05-29,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,Adventure;Casual,18,12,3.99
451840,Out of Ammo,2016-09-14,RocketWerkz,RocketWerkz,Action;Indie;Strategy,517,92,10.99
1037540,Brave knight runner,2019-03-17,Zotdinex, Zotdinex,Action;Casual;Indie,1,0,0.79
537090,Die for the Empire,2016-10-07,NedoStudio,NedoStudio,Action,5,15,0.79
882080,Star'Shoot,2018-09-27,Space Maker Studio,Space Maker Studio,Action;Indie,16,1,2.89
503750,SPLASH BLAST PANIC,2018-08-28,Team KwaKwa,Digital Smash,Action;Casual;Indie,4,2,10.99
233210,Air Conflicts: Vietnam,2013-10-02,Games Farm,Games Farm,Action;Simulation,63,169,11.39
860340,Trivia Vault: Toy Trivia,2018-05-25,Ripknot Systems,Ripknot Systems,Action;Casual;Simulation,8,4,9.99
867050,Endless Fables 3: Dark Moor,2018-07-19,Sunward Games,Artifex Mundi,Adventure;Casual,18,5,11.39
847370,Sunset Overdrive,2018-11-16,Insomniac Games;Blind Squirrel Games,Microsoft Studios,Action;Adventure,2421,274,14.99
4000,Garry's Mod,2006-11-29,Facepunch Studios,Valve,Indie;Simulation,363721,16433,6.99
1044770,Goddess of Math 数学女神,2019-03-25,Katus Game,KatusGame,Action;Casual;Indie;Strategy,9,1,0.79
38600,Faerie Solitaire,2010-09-17,Subsoap,Subsoap,Casual;Indie,2147,207,6.99
924500,街头英雄 Street Heroes,2018-09-09,Chen Jin,Chen Jin,Action;Casual;Indie,1,1,0.79
315830,Daedalus - No Escape,2014-10-28,Patrice Meneguzzi,Patrice Meneguzzi,Action;Indie,98,18,3.99
822900,Trivia Vault: Golf Trivia,2018-03-29,Ripknot Systems,Ripknot Systems,Action;Casual;Strategy,19,3,9.99
365880,Mirrored - Chapter 1,2015-10-30,Kelkafa Studios;Cardboard Sword Limited;Jet Stone Studios,Kelkafa Studios,Adventure;Indie,70,35,1.59
518580,Accounting (Legacy),2016-10-18,Crows Crows Crows;Squanch Games,Crows Crows Crows,Adventure;Indie,2055,116,0.0
745810,SAS,2018-06-06,True Illusion Software,True Illusion Software,Action;Adventure;Massively Multiplayer;RPG;Strategy;Early Access,87,24,11.39
870890,Museum of Symmetry,2018-08-09,National Film Board of Canada;Casa Rara,National Film Board of Canada,Adventure;Casual;Indie;Simulation,35,0,0.0
520750,DWVR,2017-09-26,Mad Triangles,Mad Triangles,Action;Indie,17,1,10.99
974390,Metaloid : Origin,2019-03-28,RetroRevolution,RetroRevolution,Action;Indie,10,0,9.29
470260,Event[0],2016-09-14,Ocelot Society,Ocelot Society,Adventure;Indie,1339,335,14.99
507050,DOGOS,2016-09-06,OPQAM,INTERNET URL S.A.,Action;Indie;Simulation,41,20,8.99
335660,CAFE 0 ~The Drowned Mermaid~,2015-01-29,roseVeRte,roseVeRte,Adventure;Casual;Indie,93,47,4.99
649670,ZHUST - THE ILLUSION SOUL,2017-06-09,KT Games,KT Games,Action;Adventure;Indie,19,14,3.99
677910,Life on Mars Remake,2017-08-11,Oscar Kenneth Albero Ingles,Oscar Kenneth Albero Ingles,Action;Adventure;Indie;RPG,29,2,5.59
426690,Narcissu 10th Anniversary Anthology Project,2016-01-27,stage-nana,Sekai Project,Casual;Indie,327,6,1.99
413040,Eekeemoo - Splinters of the Dark Shard,2017-03-14,Cogg Games Ltd,Cogg Games Ltd,Action;Adventure,3,2,3.99
681070,The Slug,2017-08-04,Vyacheslav Shilikhin,Vyacheslav Shilikhin,Adventure;Casual;Indie,20,54,2.89
225300,Tomb Raider II,2012-11-28,Core Design,Square Enix,Action;Adventure,805,115,4.99
915190,Cartoony Cars 2,2018-11-09,SpeedFrame,SpeedFrame,Indie,6,0,0.0
1010650,T.A.P.,2019-01-31,Anti-Ded GameDev,Anti-Ded GameDev,Action;Casual;Strategy,15,0,5.79
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,2018-09-30,清之鸣,清之鸣,RPG;Strategy,77,11,6.19
322130,Disney Princess: Enchanted Journey,2014-10-10,Papaya Studio,Disney Interactive,Adventure,15,3,15.49
744670,WORLDS AT WAR (Monitors & VR),2018-03-09,Muddy Pixel,Muddy Pixel,Action;Indie;Simulation;Early Access,55,23,15.49
778700,Amorous,2018-04-13,Team Amorous,Snaggletooth Studios,Sexual Content;Free to Play;Indie;Simulation,2504,698,0.0
667760,Super Lumi Live,2017-09-05,Gemi Games,Discovermypath,Action;Adventure;Indie,17,0,6.99
549180,Army Men: Toys in Space,2017-12-20,The 3DO Company,2K,Action;Strategy,20,10,4.69
525080,The Race for the White House 2016,2016-09-08,Eversim,Eversim,Simulation;Strategy,8,11,10.99
809870,Ninjin: Clash of Carrots,2018-09-04,Pocket Trap,Modus Games,Action;Adventure;Indie;RPG,40,0,11.99
313200,The Abbey,2014-07-15,Crimson Cow,Strategy First,Adventure,29,18,14.99
387290,Ori and the Blind Forest: Definitive Edition,2016-04-27,Moon Studios GmbH,Microsoft Studios,Action,15886,627,14.99
338530,Trouble In The Manor,2015-11-17,Charyb Games,Charyb Games,Action;Casual;Indie,181,128,0.79
756980,Raymond's Obstacle Course,2018-01-31,Raymond Leung,Raymond Leung,Action;Adventure;Casual;Indie;Strategy,2,0,2.89
747050,Portal Journey: Portarius,2018-04-26,Dmitry Poznukhov,Dmitry Poznukhov,Adventure;Casual;Indie,19,3,2.09
736840,aMAZE Double,2017-11-02,Blender Games,Blender Games,Casual;Indie,26,4,0.79
805500,Dokkaebi Hentai Adventures,2018-02-28,"Nikita ""Ghost_RUS""",Ghost_RUS Games,Adventure;Casual;Indie,23,15,0.79
502520,Ultimate General: Civil War,2017-07-14,Game-Labs,Game-Labs,Indie;Simulation;Strategy,2461,407,22.99
439420,SteelLIFE,2019-01-04,AxiPLAY,AxiPLAY,Adventure;Casual;Indie,15,1,4.79
336130,Shardlight,2016-03-08,Wadjet Eye Games,Wadjet Eye Games,Adventure;Indie;RPG,292,33,10.99
870590,Moonbase Down,2018-06-19,Advent RPG,Advent RPG,Action;Adventure;Indie;RPG;Early Access,4,0,1.99
741560,Space Lagat,2017-11-15,Aproldvin,LEVER Software,Casual;Indie,16,4,0.79
801020,Golden Dungeons,2018-03-03,AFBIK Studio,AFBIK Studio,Action;Casual;Indie,35,36,0.79
739190,AntVentor,2018-05-17,LoopyMood,LoopyMood,Adventure;Casual;Indie,125,11,4.99
279070,9th Dawn II,2016-10-17,Valorware,Valorware,Action;Adventure;Indie;RPG,99,19,1.49
289760,ROCKETSROCKETSROCKETS,2015-05-01,Radial Games Corp;Loren Bednar;Dr. Kimberly Voll;Lindsay Jorgensen,Radial Games Corp,Action;Casual;Indie;Sports;Strategy,431,118,4.99
706280,Devil in the Pines,2017-09-29,Rebelware Games,Rebelware Games,Indie,17,3,2.79
496630,Empty Horizons,2016-07-19,ebi-hime,ebi-hime,Indie;Simulation,57,8,1.99
1002830,Latte Stand Tycoon,2019-01-26,Inner Realm Studios,Angels And Demons,Adventure;Casual;Indie;RPG;Simulation,8,4,2.09
284790,Nightmares from the Deep 2: The Siren`s Call,2014-05-15,Artifex Mundi,Artifex Mundi,Adventure;Casual,561,24,6.99
766370,Dying Light: Bad Blood,2018-09-13,Techland,Techland Publishing,Action;RPG;Early Access,860,351,15.49
843360,Rift Keeper,2019-01-14,Frymore,Maple Whispering Limited,Action;Indie;RPG,55,12,7.19
612160,Splinter Zone,2017-06-01,MOKKOGRAD,MOKKOGRAD,Action,13,0,3.49
709840,Bloody Glimpse,2017-10-04,Racing Bros,ANPA.US,Violent;Gore;Action;Indie;Simulation,37,65,3.99
733790,Not Tonight,2018-08-17,PanicBarn,No More Robots,Adventure;RPG;Simulation,461,88,15.49
878470,70 Seconds Survival,2018-08-08,Tero Lunkka;Valkeala Software,Tero Lunkka,Casual;Indie;Racing,9,7,1.69
291030,Always Remember Me,2014-04-18,Winter Wolves,Winter Wolves,Casual;Indie;Simulation,153,106,13.59
277270,Return to Mysterious Island 2,2014-03-06,Kheops Studio,Microids,Adventure;Casual,56,24,5.59
743550,COSMONAUT,2018-01-11,"Neon Chasm, LLC","Neon Chasm, LLC",Action;Adventure;Indie,9,0,5.19
845590,God is a Cube: Programming Robot Cubes,2018-10-11,Marc Kruzik,Dimensional Studio,Indie;Simulation;Early Access,12,2,11.99
266230,Last Dream,2014-03-13,White Giant RPG Studios,White Giant RPG Studios,Indie;RPG,368,67,6.99
394990,Habitus,2016-01-29,frozenen,frozenen,Action;Indie,3,6,1.99
552460,Serious Sam VR: The Second Encounter,2017-04-04,Croteam VR,Devolver Digital;Croteam,Action;Indie,92,16,29.99
